ID,Description,Cell,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,,
HALLMARK_PROTEIN_SECRETION,HALLMARK_PROTEIN_SECRETION,A443654_S.R,91,-0.160893465,-0.626804716,0.993318486,1,0.694736842,3235,tags=27%, list=26%, signal=21%,CD63/ATP1A1/RAB5A/AP1G1/USO1/SNX2/COG2/BNIP3/DST/EGFR/COPB1/SEC24D/COPE/ANP32E/YIPF6/AP3S1/ARFGEF2/CAV2/TSG101/TMED10/RAB22A/VPS45/CLN5/VAMP4/RAB9A
HALLMARK_DNA_REPAIR,HALLMARK_DNA_REPAIR,A443654_S.R,142,-0.134643938,-0.563608757,1,1,0.694736842,3431,tags=23%, list=27%, signal=17%,POLL/DCTN4/NELFCD/ERCC2/POLB/BCAP31/GTF2H1/POLR2J/ALYREF/DUT/GTF2A2/STX3/NME1/SEC61A1/PRIM1/RFC3/NUDT21/PNP/TSG101/POLR1D/TARBP2/POLR2F/TAF13/VPS37B/SAC3D1/POLE4/SURF1/ADRM1/SUPT5H/DGUOK/COX17/RBX1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Abemaciclib_S.R,142,0.472350469,1.893083792,0.00135318,0.017507003,0.012531328,1356,tags=32%, list=11%, signal=29%,EDIL3/COL6A2/TFPI2/BASP1/TGFBI/SPP1/FN1/IGFBP4/IL32/DPYSL3/COL5A1/CDH2/LAMC2/MATN2/DAB2/INHBA/COL7A1/DKK1/CXCL1/SNTB1/OXTR/GADD45B/SPARC/TNFRSF11B/ITGA2/PTX3/ITGA5/ITGAV/TGFB1/LAMC1/IGFBP3/NT5E/ITGB5/CD59/TNC/VCAN/SGCB/ENO2/CD44/ID2/QSOX1/IL15/TPM1/LGALS1/GJA1
HALLMARK_COMPLEMENT,HALLMARK_COMPLEMENT,Abemaciclib_S.R,137,0.499157019,1.990925197,0.001355014,0.017507003,0.012531328,2047,tags=36%, list=16%, signal=30%,TFPI2/SERPINB2/FN1/DPP4/CASP4/PLAT/CTSL/CDH13/KYNU/CXCL1/CTSS/PDGFB/GCA/CDA/LIPA/C3/APOBEC3F/CD59/TIMP2/CPM/ADAM9/CBLB/CTSC/CTSH/DOCK4/EHD1/GATA3/PHEX/CALM3/CASP3/SRC/CTSO/PRKCD/SH2B3/FYN/ZFPM2/ATOX1/MMP14/ANXA5/IRF2/PRSS3/ME1/CFH/RNF4/AKAP10/CLU/SERPINA1/PREP/CDK5R1
HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_JUNCTION,Abemaciclib_S.R,135,0.450168686,1.789254152,0.001356852,0.017507003,0.012531328,1805,tags=30%, list=14%, signal=26%,ICAM2/RAC2/MMP9/TGFBI/CLDN5/SYK/CLDN7/CDH1/IRS1/LAMC2/PCDH1/GRB7/CERCAM/MPZL2/TNFRSF11B/ITGA2/LAMB3/CDSN/SDC3/EPB41L2/MAPK13/ITGB4/INSIG1/ADAM9/VCAN/WNK4/SKAP2/HADH/AKT3/MDK/CLDN4/NEXN/SRC/CDH3/TUBG1/TRO/TSC1/TSPAN4/BMP1/FSCN1
HALLMARK_KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Abemaciclib_S.R,111,0.523796917,2.032276662,0.00140056,0.017507003,0.012531328,1956,tags=43%, list=16%, signal=37%,G0S2/GPRC5B/MMP9/SPP1/LCP1/ITGB2/PLAU/MMD/PLAT/INHBA/MAP3K1/MPZL2/CTSS/HKDC1/ITGA2/KLF4/IGFBP3/ADAM8/SDCCAG8/NRP1/GADD45G/TRIB2/DCBLD2/ANGPTL4/DNMBP/ST6GAL1/EPHB2/IL1B/PLEK2/ID2/ARG1/FBXO4/PRKG2/TSPAN13/ITGBL1/ALDH1A3/ETV5/ETV1/SPON1/GFPT2/AMMECR1/TFPI/EMP1/LIF/BIRC3/CFH/PRDM1/ETS1
HALLMARK_GLYCOLYSIS,HALLMARK_GLYCOLYSIS,Abemaciclib_S.R,170,0.375129016,1.540822011,0.002628121,0.020673971,0.014798211,1213,tags=20%, list=10%, signal=18%,TGFBI/GPR87/STC1/GPC4/ELF3/COL5A1/EGLN3/MET/IRS2/FUT8/TGFA/TSTA3/IDUA/CYB5A/CLDN3/CENPA/SDC3/IGFBP3/NT5E/CHST12/G6PD/SLC37A4/ANGPTL4/P4HA2/VCAN/ADORA2B/ENO2/CD44/GMPPA/TALDO1/RRAGD/QSOX1/B3GAT3/SRD5A3
HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL2_STAT5_SIGNALING,Abemaciclib_S.R,132,0.392607706,1.560789397,0.002710027,0.020673971,0.014798211,2540,tags=33%, list=20%, signal=27%,COL6A1/SPP1/SLC2A3/MAP6/GADD45B/IRF6/ITGAV/SH3BGRL2/NT5E/AHR/GALM/DENND5A/NRP1/TIAM1/TNFRSF21/AHCY/TNFSF10/PTCH1/CD44/RRAGD/NFIL3/CASP3/RNH1/IFNGR1/DHRS3/ADAM19/SMPDL3A/CDCP1/NFKBIZ/EMP1/LIF/GABARAPL1/SNX14/SWAP70/COCH/SPRED2/ANXA4/CD83/LCLAT1/SCN9A/MAPKAPK2/PDCD2L/ENPP1/SPRY4
HALLMARK_COAGULATION,HALLMARK_COAGULATION,Abemaciclib_S.R,82,0.445155359,1.646644669,0.002894356,0.020673971,0.014798211,2015,tags=29%, list=16%, signal=25%,TFPI2/SERPINB2/MMP9/FN1/DPP4/THBD/PLAU/PLAT/SPARC/ITGA2/PDGFB/C3/ADAM9/CTSH/CTSO/FYN/MMP14/BMP1/CFH/CLU/GDA/SERPINA1/PREP/FBN1
HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,Abemaciclib_S.R,76,0.438501226,1.604181699,0.004379562,0.027372263,0.019592778,1261,tags=24%, list=10%, signal=21%,SERPINB2/KRT13/BTG2/EDN1/KRT15/PRODH/ALOX12B/IDUA/PLAG1/STAG3/KRT5/TENM2/TGFB2/GPRC5C/MAST3/LYPD3/PTPRJ/LFNG
HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_XENOBIOTIC_METABOLISM,Abemaciclib_S.R,134,0.375901913,1.494022215,0.008130081,0.042918455,0.030720578,2020,tags=28%, list=16%, signal=23%,IGFBP4/AKR1C3/RAP1GAP/ALDH2/MAOA/KYNU/GAD1/ACP2/IGFBP1/NFS1/MAN1A1/NDRG2/CAT/CDA/CYB5A/AOX1/GSTM4/GSR/PYCR1/AHCY/ID2/ARG1/TGFB2/NMT1/PTS/CBR1/ELOVL5/SHMT2/IL1R1/SAR1B/LCAT/ABCC2/GABARAPL1/XDH/BCAR1/CSAD/VTN
HALLMARK_P53_PATHWAY,HALLMARK_P53_PATHWAY,Abemaciclib_S.R,180,-0.302929997,-1.408832921,0.008583691,0.042918455,0.030720578,1467,tags=21%, list=12%, signal=18%,TM7SF3/RPL36/MXD1/SLC19A2/IP6K2/CCND3/CYFIP2/SLC7A11/TPD52L1/PMM1/ISCU/STEAP3/CD81/DNTTIP2/POM121/SERTAD3/TSPYL2/RAB40C/NUDT15/OSGIN1/PERP/CEBPA/BMP2/RXRA/SLC3A2/FDXR/SAT1/RRAD/S100A4/ATF3/SPHK1/WRAP73/JAG2/CDKN2B/FOS/CDKN2A/KRT17
HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INFLAMMATORY_RESPONSE,Abemaciclib_S.R,105,0.391905648,1.510089392,0.009817672,0.044625781,0.031942664,1803,tags=28%, list=14%, signal=24%,GNA15/HAS2/BTG2/EDN1/MET/INHBA/TNFSF15/P2RY2/ITGA5/LPAR1/AHR/IL1A/DCBLD2/KCNMB2/IL1B/SLC11A2/TNFSF10/ADORA2B/PCDH7/IL15/IL1R1/IL18/OSMR/CXCR6/MMP14/GPR132/STAB1/LIF/CD82
HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_FATTY_ACID_METABOLISM,Abemaciclib_S.R,127,0.359153155,1.427664353,0.018995929,0.073120796,0.052339096,2630,tags=29%, list=21%, signal=23%,G0S2/REEP6/SDHD/GLUL/NTHL1/MAOA/ACSS1/GCDH/UROS/HPGD/ENO2/HMGCS1/HADH/ECI1/PTS/CBR1/ELOVL5/RDH11/LGALS1/FASN/ACSL5/UBE2L6/MLYCD/GABARAPL1/ME1/APEX1/LDHA/CBR3/ACSL4/AUH/IDI1/PPARA/SUCLG1/HSD17B7/EHHADH/GPD2/GRHPR
HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,Abemaciclib_S.R,142,-0.302577117,-1.370343229,0.019011407,0.073120796,0.052339096,1427,tags=20%, list=11%, signal=18%,DDX58/IFNAR2/NOD1/XAF1/IFIT1/IRF7/IFI44L/PTGS2/IL15RA/DDX60/JAK2/PSMB10/HERC6/ADAR/OGFR/C1R/TOR1B/TNFAIP3/OAS3/IFITM2/SLC25A28/MVP/IFI35/IRF9/IFIT2/MT2A/ICAM1/C1S/ISG15
HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,Abemaciclib_S.R,74,-0.358302621,-1.460682424,0.021084337,0.075301205,0.05389981,1299,tags=19%, list=10%, signal=17%,IRF7/IFI44L/DDX60/HERC6/ADAR/OGFR/NCOA7/IFITM2/SLC25A28/IFI35/IRF9/IFIT2/C1S/ISG15
HALLMARK_MTORC1_SIGNALING,HALLMARK_MTORC1_SIGNALING,Abemaciclib_S.R,189,0.315584388,1.311319038,0.047496791,0.15459364,0.1106565,3015,tags=32%, list=24%, signal=24%,STC1/SYTL2/ITGB2/SLC2A3/BTG2/EGLN3/QDPR/DAPP1/IFI30/PSMB5/FADS2/G6PD/INSIG1/SLC37A4/GSR/TXNRD1/HMGCS1/CTSC/SKAP2/NMT1/SORD/NFIL3/ELOVL5/RDH11/SHMT2/DHCR7/ELOVL6/BUB1/CTH/PSMD14/EBP/TUBG1/ADD3/TM7SF2/HMGCR/ME1/LDHA/NUP205/SQLE/PLOD2/PSMC6/HSPA9/MTHFD2/LDLR/HSPE1/IDI1/ACLY/PPIA/CCNF/SC5D/PDK1/DDX39A/CD9/ACTR2/COPS5/ACTR3/UCHL5/HK2/RIT1/PPP1R15A
HALLMARK_UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Abemaciclib_S.R,122,-0.292118279,-1.2817106,0.049469965,0.15459364,0.1106565,1669,tags=19%, list=13%, signal=17%,CREG1/HLA-F/CYB5B/GLS/CHKA/CCND3/CEBPG/AMD1/NPTXR/MGAT1/CLCN2/IGFBP2/GPX3/BMP2/CCNE1/FOSB/RRAD/SLC6A8/ATF3/JUNB/CDKN2B/ICAM1/FOS
HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PANCREAS_BETA_CELLS,Abemaciclib_S.R,15,0.580504077,1.482535179,0.053859964,0.158411659,0.113389398,2318,tags=53%, list=18%, signal=44%,DPP4/CHGA/VDR/STXBP1/AKT3/FOXO1/HNF1A/ELP4
HALLMARK_APOPTOSIS,HALLMARK_APOPTOSIS,Abemaciclib_S.R,129,0.330406547,1.312140832,0.05834464,0.162068446,0.116006887,2272,tags=26%, list=18%, signal=21%,GNA15/CASP4/BTG2/PLAT/IGFBP6/GADD45B/BMF/NEDD9/F2R/HSPB1/TIMP2/IL1A/GSR/IL1B/TNFSF10/ENO2/CD44/TGFB2/CASP3/IFNGR1/IL18/CTH/EBP/EMP1/BIRC3/BCL2L11/BTG3/BAX/CLU/TSPO/PEA15/PMAIP1/PAK1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,Abemaciclib_S.R,105,-0.302917603,-1.303090738,0.062283737,0.163904571,0.117321167,1618,tags=17%, list=13%, signal=15%,ARFGAP1/EDC4/IFIT1/CEBPG/ZBTB17/YIF1A/TSPYL2/RRP9/LSM4/VEGFA/ATP6V0D1/SRPRB/SDAD1/EXOSC1/DNAJA4/ATF3/STC2/SLC7A5
HALLMARK_ADIPOGENESIS,HALLMARK_ADIPOGENESIS,Abemaciclib_S.R,172,0.312154648,1.284177499,0.068062827,0.170157068,0.121796638,1400,tags=17%, list=11%, signal=16%,REEP6/ELMOD3/ALDH2/UCP2/SSPN/QDPR/FZD4/CAT/PPARG/TST/NABP1/C3/MARC2/ANGPTL4/SORBS1/ITGA7/NDUFS3/PPM1B/COQ5/TALDO1/HADH/NMT1/DHRS7B/LIFR/DHCR7/IFNGR1/MAP4K3/PFKFB3/ELOVL6/APLP2
HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_EARLY,Abemaciclib_S.R,159,0.317037233,1.286229848,0.072386059,0.172347759,0.123364712,1935,tags=26%, list=15%, signal=23%,MLPH/LAD1/IGFBP4/KAZN/KRT13/ELF3/CLDN7/KRT15/NRIP1/P2RY2/KRT8/KLF4/SLC1A1/GAB2/FLNB/WWC1/TIAM1/NXT1/IL6ST/RAB31/PODXL/FAM102A/CD44/UNC119/TGIF2/ASB13/ELOVL5/DHCR7/RPS6KA2/GJA1/DHRS3/ENDOD1/FASN/SLC27A2/ADD3/INHBB/RHOBTB3/SVIL/MAST4/NAV2/CALB2/CLIC3
HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Abemaciclib_S.R,167,0.301277589,1.234027344,0.107569721,0.235385048,0.168486139,1900,tags=25%, list=15%, signal=22%,G0S2/SERPINB2/SLC2A3/PLAU/BTG2/EDN1/IRS2/KYNU/INHBA/CXCL1/GADD45B/PANX1/PTX3/LAMB3/KLF4/MARCKS/SLC2A6/PNRC1/DENND5A/IL1A/PHLDA2/DUSP4/IL6ST/IL1B/TNC/TUBB2A/CD44/SMAD3/ID2/TNIP2/EHD1/NFIL3/PFKFB3/IL18/NFKBIE/GFPT2/LIF/BIRC3/FJX1/BTG3/KLF2/EIF1
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_CHOLESTEROL_HOMEOSTASIS,Abemaciclib_S.R,68,0.360399184,1.289381036,0.109305761,0.235385048,0.168486139,2551,tags=35%, list=20%, signal=28%,MAL2/PPARG/PNRC1/FADS2/HMGCS1/FABP5/NFIL3/CPEB2/DHCR7/FASN/EBP/LSS/CXCL16/ANXA5/TM7SF2/HMGCR/CLU/SQLE/ALDOC/LDLR/ETHE1/IDI1/HSD17B7/SC5D
HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEDGEHOG_SIGNALING,Abemaciclib_S.R,22,0.477806445,1.34581054,0.112984823,0.235385048,0.168486139,2779,tags=50%, list=22%, signal=39%,CRMP1/NRP1/PTCH1/L1CAM/TLE1/NRP2/AMOT/DPYSL2/CDK5R1/LDB1/PML
HALLMARK_NOTCH_SIGNALING,HALLMARK_NOTCH_SIGNALING,Abemaciclib_S.R,29,0.444589131,1.314835641,0.117940199,0.235880399,0.168840706,1261,tags=24%, list=10%, signal=22%,DTX1/FZD7/DTX4/MAML2/ST3GAL6/ARRB1/LFNG
HALLMARK_APICAL_SURFACE,HALLMARK_APICAL_SURFACE,Abemaciclib_S.R,27,0.45005283,1.30801996,0.132328308,0.254477516,0.182152327,1184,tags=26%, list=9%, signal=24%,AFAP1L2/SULF2/HSPB1/DCBLD2/GATA3/LYPD3/EFNA5
HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_ESTROGEN_RESPONSE_LATE,Abemaciclib_S.R,149,0.295205326,1.189307229,0.14673913,0.27173913,0.194508009,1345,tags=20%, list=11%, signal=18%,TFPI2/IGFBP4/KRT13/AGR2/CDH1/LAMC2/PRKAR2B/NRIP1/ATP2B4/TSTA3/TST/KLF4/FLNB/MAPK13/TIAM1/NXT1/IL6ST/ST14/RAB31/FAM102A/CD44/FABP5/RNASEH2A/ID2/SORD/MDK/ELOVL5/TSPAN13/DHCR7/RPS6KA2
HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,Abemaciclib_S.R,182,-0.235003014,-1.087704021,0.193832599,0.342364532,0.245060928,3065,tags=33%, list=24%, signal=25%,SUCLA2/ACADVL/GPI/ATP6V1H/MDH1/PDK4/CYCS/BDH2/LDHB/COX4I1/COX15/COX10/COX6B1/NDUFS6/DECR1/SDHA/NNT/RHOT2/UQCRH/NDUFS8/POR/SDHC/TCIRG1/COX6A1/NDUFB3/MTRR/TIMM50/ACADM/ISCA1/MRPS11/DLD/HADHB/MRPS15/HADHA/AFG3L2/PMPCA/NDUFA9/UQCRC1/NDUFB5/NDUFS4/COX11/MDH2/UQCRFS1/ISCU/MRPS22/NDUFC1/POLR2F/MRPL11/MRPS30/ACAT1/NDUFB6/CPT1A/ATP6V1G1/VDAC2/NDUFA7/SDHB/MRPL34/NDUFB7/NDUFA3/SURF1
HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,Abemaciclib_S.R,90,0.314726862,1.183625778,0.198571429,0.342364532,0.245060928,2527,tags=32%, list=20%, signal=26%,MMP9/ITGB2/INHBA/CTSS/CD74/TGFB1/F2R/HLA-A/IL1B/IL16/DYRK3/B2M/TGFB2/IL15/IFNGR1/NME1/IL18/IL7/INHBB/GBP2/STAB1/LIF/ETS1/SOCS5/PTPN6/TLR6/IL27RA/RPS3A/CD47
HALLMARK_HYPOXIA,HALLMARK_HYPOXIA,Abemaciclib_S.R,156,0.268365584,1.088487827,0.285329744,0.475549574,0.340393379,1409,tags=17%, list=11%, signal=16%,TGFBI/STC1/GPC4/SLC2A3/COL5A1/IRS2/MAP3K1/IGFBP1/PPP1R3C/PDGFB/DTNA/SDC3/HS3ST1/IGFBP3/PNRC1/NEDD4L/SLC37A4/ANGPTL4/P4HA2/HAS1/ADORA2B/ENO2/RRAGD/NFIL3/TPST2/PFKFB3/PGM2
HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_DN,Abemaciclib_S.R,120,0.276371715,1.087624966,0.296503497,0.478231446,0.342313035,2244,tags=26%, list=18%, signal=21%,EFEMP1/HAS2/IRS1/MET/PRKAR2B/DAB2/ATP2B4/PPARG/ICA1/LAMC1/LPAR1/NRP1/INSIG1/ADORA2B/SMAD3/AKT3/GJA1/GRK5/FYN/PHF3/ADD3/SYNJ2/TFPI/TGFBR2/PRKCA/ANXA4/ZMIZ1/SNAI2/SRI/ATXN1/LDLR
HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,Abemaciclib_S.R,50,0.328722162,1.092557351,0.316199377,0.478681405,0.342635111,1522,tags=22%, list=12%, signal=19%,CXCL1/PDGFC/TGFB1/IL6ST/TNFRSF21/IL1B/CD44/IFNGR1/IL1R1/IL7/OSMR
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_BILE_ACID_METABOLISM,Abemaciclib_S.R,70,-0.269237722,-1.07664076,0.317073171,0.478681405,0.342635111,1004,tags=19%, list=8%, signal=17%,ABCD3/PXMP2/SLC29A1/NUDT12/PEX1/PEX6/SLCO1A2/ABCA2/GCLM/GNMT/RXRA/FDXR/BCAR3
HALLMARK_ANGIOGENESIS,HALLMARK_ANGIOGENESIS,Abemaciclib_S.R,23,0.393144621,1.112255672,0.325503356,0.478681405,0.342635111,919,tags=30%, list=7%, signal=28%,SPP1/STC1/THBD/ITGAV/NRP1/TNFRSF21/VCAN
HALLMARK_MYOGENESIS,HALLMARK_MYOGENESIS,Abemaciclib_S.R,121,0.257360219,1.013211602,0.44273743,0.632482043,0.452723989,793,tags=15%, list=6%, signal=14%,COL6A2/CDH13/TNNI1/PICK1/SSPN/TNNT1/PPP1R3C/GADD45B/SPARC/TGFB1/DTNA/IGFBP3/BIN1/ITGB5/ITGB4/SORBS1/ITGA7/FXYD1
HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TGF_BETA_SIGNALING,Abemaciclib_S.R,52,-0.256813806,-0.970828633,0.514204545,0.71417298,0.511197501,647,tags=10%, list=5%, signal=9%,SKI/BMP2/JUNB/BCAR3/ID3
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY,HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY,Abemaciclib_S.R,44,0.284192421,0.930654839,0.583987441,0.789172218,0.564881166,860,tags=16%, list=7%, signal=15%,MGST1/HHEX/CAT/G6PD/GSR/NDUFA6/TXNRD1
HALLMARK_MITOTIC_SPINDLE,HALLMARK_MITOTIC_SPINDLE,Abemaciclib_S.R,194,0.201483778,0.837055045,0.835051546,1,0.715789474,3702,tags=32%, list=30%, signal=23%,NCK2/NEDD9/MARCKS/ABR/EPB41L2/BIN1/FLNB/KIFAP3/TIAM1/CTTN/DOCK4/ALS2/CDC42/ARHGAP5/SORBS2/BUB1/ARAP3/FGD6/TSC1/KIF2C/TPX2/SAC3D1/SMC3/FSCN1/BCL2L11/CENPJ/SPTBN1/ARHGEF3/RASAL2/BCAR1/DLGAP5/KIF5B/PKD2/CEP57/YWHAE/VCL/INCENP/ALMS1/TRIO/TUBGCP6/MAP3K11/KIF3B/CLASP1/RICTOR/CDK1/CKAP5/NDC80/ARFIP2/MID1/LMNB1/CD2AP/CDC42EP1/SUN2/CDC42EP2/MARK4/CEP131/CEP72/NUSAP1/RFC1/TOP2A/SSH2/MAP1S
HALLMARK_PEROXISOME,HALLMARK_PEROXISOME,Abemaciclib_S.R,85,0.212425398,0.788603965,0.845255474,1,0.715789474,3974,tags=35%, list=32%, signal=24%,CAT/MSH2/ELOVL5/RDH11/DHRS3/ACSL5/SLC27A2/ABCB9/MLYCD/TSPO/ACSL4/ATXN1/IDI1/EHHADH/SLC25A17/CLN6/SEMA3C/HSD17B4/HSD3B7/ACOX1/ISOC1/SMARCC1/ABCC5/TOP2A/DLG4/SLC35B2/HSD17B11/FDPS/ACSL1/YWHAH
HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_WNT_BETA_CATENIN_SIGNALING,Abemaciclib_S.R,28,0.253729682,0.742204163,0.851851852,1,0.715789474,4946,tags=54%, list=39%, signal=33%,DKK1/PTCH1/HDAC11/ADAM17/NOTCH1/TCF7/NUMB/RBPJ/PSEN2/NCSTN/TP53/JAG1/NCOR2/PPARD/MYC
HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANDROGEN_RESPONSE,Abemaciclib_S.R,88,0.204725492,0.767656852,0.867709815,1,0.715789474,2708,tags=27%, list=22%, signal=22%,KRT8/ITGAV/INSIG1/GSR/PTK2B/HPGD/B2M/HMGCS1/DBI/SORD/LIFR/ELOVL5/ALDH1A3/TMEM50A/HMGCR/HERC3/UBE2J1/ZMIZ1/IDI1/PGM3/STK39/IQGAP2/PMEPA1/FKBP5
HALLMARK_DNA_REPAIR,HALLMARK_DNA_REPAIR,Abemaciclib_S.R,142,-0.184008525,-0.833357258,0.882129278,1,0.715789474,1330,tags=13%, list=11%, signal=12%,POLR2C/PDE4B/NUDT21/TAF1C/DUT/POLD1/POLR2F/SUPT5H/POLR2J/ADRM1/POM121/TAF6/UPF3B/IMPDH2/BCAM/TAF13/POLR2E/NME3/SURF1
HALLMARK_SPERMATOGENESIS,HALLMARK_SPERMATOGENESIS,Abemaciclib_S.R,65,-0.199968719,-0.782662072,0.888217523,1,0.715789474,2925,tags=26%, list=23%, signal=20%,MAST2/RFC4/RPL39L/CLPB/ACRV1/MLF1/GSG1/PSMG1/COIL/HSPA4L/NEFH/IP6K1/CHFR/CSNK2A2/PGS1/GAPDHS/CLGN
HALLMARK_PROTEIN_SECRETION,HALLMARK_PROTEIN_SECRETION,Abemaciclib_S.R,91,0.174013517,0.656939205,0.974358974,1,0.715789474,1067,tags=9%, list=9%, signal=8%,SSPN/ICA1/AP2B1/CAV2/VAMP4/ZW10/CTSC/ARFGAP3
HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PI3K_AKT_MTOR_SIGNALING,Abemaciclib_S.R,85,-0.161304877,-0.66914488,0.981072555,1,0.715789474,2288,tags=16%, list=18%, signal=14%,RAF1/CDKN1B/CDKN1A/PIN1/AP2M1/SMAD2/NOD1/CFL1/ITPR2/MAP2K6/PIK3R3/ECSIT/RPTOR/RPS6KA1
HALLMARK_HEME_METABOLISM,HALLMARK_HEME_METABOLISM,Abemaciclib_S.R,155,0.1689179,0.683504955,0.985074627,1,0.715789474,3684,tags=32%, list=29%, signal=23%,RAP1GAP/UCP2/BTG2/CAT/C3/CTNS/OPTN/P4HA2/KLF3/UROS/SLC11A2/SIDT2/YPEL5/PICALM/FBXO34/ENDOD1/MBOAT2/TMEM9B/SPTB/DAAM1/FBXO9/SLC25A37/CCDC28A/CDR2/SDCBP/FOXJ2/DCUN1D1/ALAS2/IGSF3/ADD1/SLC30A1/ABCB6/PPP2R5B/LRP10/HTRA2/TMCC2/MKRN1/EIF2AK1/BTRC/SLC2A1/MOSPD1/MPP1/NCOA4/TRAK2/BNIP3L/XPO7/CIR1/BACH1/BPGM
HALLMARK_MYC_TARGETS_V2,HALLMARK_MYC_TARGETS_V2,Abemaciclib_S.R,57,0.154816882,0.535379722,0.993920973,1,0.715789474,2256,tags=16%, list=18%, signal=13%,SUPV3L1/WDR43/PHB/SORD/EXOSC5/NOC4L/NOLC1/MYBBP1A/HSPE1
HALLMARK_E2F_TARGETS,HALLMARK_E2F_TARGETS,Abemaciclib_S.R,194,-0.143717785,-0.675685742,0.995575221,1,0.715789474,2475,tags=17%, list=20%, signal=14%,PPP1R8/STAG1/PDS5B/CDKN1B/CDKN1A/UBE2S/RFC2/PTTG1/MCM7/HMMR/ANP32E/KIF4A/RBBP7/SUV39H1/NUDT21/UNG/POLE/DEPDC1/SMC4/RRM2/DUT/PSIP1/ING3/WDR90/POLD1/ORC6/USP1/SPC24/TRIP13/CCNE1/PRDX4/DCLRE1B/CDKN2A
HALLMARK_G2M_CHECKPOINT,HALLMARK_G2M_CHECKPOINT,Abemaciclib_S.R,185,-0.149912242,-0.697821631,1,1,0.715789474,2946,tags=23%, list=23%, signal=18%,SFPQ/CCNA2/TOP1/MCM5/BCL3/HMGN2/CDKN2C/SLC7A1/SAP30/SS18/TFDP1/STAG1/PDS5B/KIF23/CUL4A/CDKN1B/PRC1/UBE2S/CDC7/PTTG1/HMMR/ATRX/FBXO5/KIF4A/MTF2/SUV39H1/POLE/SMC4/ABL1/DTYMK/ODF2/AMD1/FOXN3/TNPO2/STIL/ORC6/UCK2/PURA/ODC1/CHMP1A/MT2A/SLC7A5
HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V1,Abemaciclib_S.R,192,-0.135705682,-0.634034463,1,1,0.715789474,3106,tags=20%, list=25%, signal=16%,PSMA6/PGK1/CCT2/HNRNPR/NCBP1/CCNA2/MCM5/SERBP1/RFC4/PRPS2/EIF4H/RPL34/TFDP1/RPS6/AP3S1/PSMA2/SF3B3/MCM7/PSMA1/U2AF1/GNL3/IFRD1/RPL22/PSMA7/DUT/EXOSC7/UBA2/TUFM/SNRPA/SRM/RPL14/USP1/ODC1/RRP9/IMPDH2/SNRPA1/PSMD8/PRDX4/TXNL4A
