Batch,cellline,agent,type,Subtype1,Subtype2,GR50,GR_AOC,IC50,AUC
B49,TFK1,Momelotinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,4.587446719,0.152258074,8.203724615,0.89980755
B49,YSCCC,Momelotinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,3.464135289,0.122437929,10,0.92670851
Bmix,HuCCA1,Mycophenolate Mofetil,Targeted drug,Dehydrogenase,Dehydrogenase,0.657138535,0.373327466,0.936609943,0.747938414
Bmix,HuCCT1,Mycophenolate Mofetil,Targeted drug,Dehydrogenase,Dehydrogenase,2.722837818,0.102388978,2.696182703,0.924652284
Bmix,HUH28,Mycophenolate Mofetil,Targeted drug,Dehydrogenase,Dehydrogenase,10,-0.209362583,10,1.078985375
Bmix,KKU055,Mycophenolate Mofetil,Targeted drug,Dehydrogenase,Dehydrogenase,2.818889327,0.12605008,2.193651023,0.881502236
Bmix,KKU100,Mycophenolate Mofetil,Targeted drug,Dehydrogenase,Dehydrogenase,0.481935997,0.533533547,0.682927126,0.701445274
Bmix,KKU156,Mycophenolate Mofetil,Targeted drug,Dehydrogenase,Dehydrogenase,1.544943516,0.182651825,1.150446164,0.84174111
Bmix,KKU213,Mycophenolate Mofetil,Targeted drug,Dehydrogenase,Dehydrogenase,3.987935088,0.107785593,3.589219263,0.894187804
Bmix,KKU214,Mycophenolate Mofetil,Targeted drug,Dehydrogenase,Dehydrogenase,2.667640294,0.106288701,3.238748789,0.922863073
Bmix,KKKD068,Mycophenolate Mofetil,Targeted drug,Dehydrogenase,Dehydrogenase,2.715115408,0.046421184,3.818081083,0.980657646
Bmix,KKKD131,Mycophenolate Mofetil,Targeted drug,Dehydrogenase,Dehydrogenase,5.277802319,0.026739287,6.176603758,0.987925866
Bmix,KKKD138,Mycophenolate Mofetil,Targeted drug,Dehydrogenase,Dehydrogenase,2.718979255,0.127029334,3.528215297,0.92287393
Bmix,RBE,Mycophenolate Mofetil,Targeted drug,Dehydrogenase,Dehydrogenase,3.257208404,0.28894764,3.043715075,0.686732824
Bmix,SSP25,Mycophenolate Mofetil,Targeted drug,Dehydrogenase,Dehydrogenase,5.281628147,0.071249315,4.841689558,0.933686215
Bmix,TFK1,Mycophenolate Mofetil,Targeted drug,Dehydrogenase,Dehydrogenase,1.39012895,0.253292082,1.163775572,0.750629162
Bmix,YSCCC,Mycophenolate Mofetil,Targeted drug,Dehydrogenase,Dehydrogenase,1.56618642,0.279383447,1.89509075,0.731221884
B32,HuCCA1,Nilotinib,Targeted drug,ABL_signaling,ABL_signaling_BCR_Abl,10,-0.273831585,10,1.095111175
B32,HuCCT1,Nilotinib,Targeted drug,ABL_signaling,ABL_signaling_BCR_Abl,10,-0.038106849,10,1.037698744
B32,HUH28,Nilotinib,Targeted drug,ABL_signaling,ABL_signaling_BCR_Abl,10,-0.255106315,10,1.09058523
B32,KKU055,Nilotinib,Targeted drug,ABL_signaling,ABL_signaling_BCR_Abl,10,-0.032702455,10,1.057237557
B32,KKU100,Nilotinib,Targeted drug,ABL_signaling,ABL_signaling_BCR_Abl,10,0.036289212,10,0.964437103
B32,KKU156,Nilotinib,Targeted drug,ABL_signaling,ABL_signaling_BCR_Abl,4.266087408,0.115903443,3.90685184,0.907977198
B32,KKU213,Nilotinib,Targeted drug,ABL_signaling,ABL_signaling_BCR_Abl,4.821543023,0.146780511,3.906794651,0.835636098
B32,KKU214,Nilotinib,Targeted drug,ABL_signaling,ABL_signaling_BCR_Abl,5.341889117,-0.066968313,5.344333562,1.133998894
B32,KKKD068,Nilotinib,Targeted drug,ABL_signaling,ABL_signaling_BCR_Abl,10,-0.134253321,10,1.09649041
B32,KKKD131,Nilotinib,Targeted drug,ABL_signaling,ABL_signaling_BCR_Abl,10,-0.070545943,10,1.054168484
B32,KKKD138,Nilotinib,Targeted drug,ABL_signaling,ABL_signaling_BCR_Abl,6.862653115,-0.041448539,9.076605682,1.038090158
B32,RBE,Nilotinib,Targeted drug,ABL_signaling,ABL_signaling_BCR_Abl,10,-0.12678141,10,1.125500587
B32,SSP25,Nilotinib,Targeted drug,ABL_signaling,ABL_signaling_BCR_Abl,10,-0.181409074,10,1.184667167
B32,TFK1,Nilotinib,Targeted drug,ABL_signaling,ABL_signaling_BCR_Abl,10,-0.03869236,10,1.046178518
B32,YSCCC,Nilotinib,Targeted drug,ABL_signaling,ABL_signaling_BCR_Abl,10,-0.054136553,10,1.027206534
B32,HuCCA1,Nutlin-3,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MDM2,10,0.073515397,10,0.97065442
B32,HuCCT1,Nutlin-3,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MDM2,8.423942208,0.044970645,10,0.961789667
B32,HUH28,Nutlin-3,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MDM2,5.454738681,0.115810316,10,0.93649731
B32,KKU055,Nutlin-3,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MDM2,10,-0.000835055,8.950985707,1.013981896
B32,KKU100,Nutlin-3,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MDM2,1.36487404,0.305405395,1.433457026,0.733051039
B32,KKU156,Nutlin-3,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MDM2,7.539954698,0.026008345,6.369150833,0.985394643
B32,KKU213,Nutlin-3,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MDM2,6.995214548,0.028042104,6.238490574,0.978954392
B32,KKU214,Nutlin-3,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MDM2,8.178276394,0.069872506,7.51812063,0.919863906
B32,KKKD068,Nutlin-3,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MDM2,9.80878499,-0.07273199,10,1.053512378
B32,KKKD131,Nutlin-3,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MDM2,10,-0.169474373,10,1.137186807
B32,KKKD138,Nutlin-3,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MDM2,10,-0.033823527,10,1.028625648
B32,RBE,Nutlin-3,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MDM2,1.765509447,0.21052645,2.059542907,0.843494131
B32,SSP25,Nutlin-3,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MDM2,7.468742095,0.11378229,8.263720943,0.887338287
B32,TFK1,Nutlin-3,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MDM2,10,0.030729478,10,0.971116809
B32,YSCCC,Nutlin-3,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MDM2,3.465808701,0.194806792,10,0.901420218
B38,HuCCA1,NVP-AEW541,Targeted drug,RTK_signaling_IGFR,RTK_signaling_IGFR,3.883263521,0.190198593,5.530471105,0.861656101
B38,HuCCT1,NVP-AEW541,Targeted drug,RTK_signaling_IGFR,RTK_signaling_IGFR,2.218313907,0.322837026,2.262120028,0.787338275
B38,HUH28,NVP-AEW541,Targeted drug,RTK_signaling_IGFR,RTK_signaling_IGFR,2.511957771,0.319829789,3.23824529,0.843918395
B38,KKU055,NVP-AEW541,Targeted drug,RTK_signaling_IGFR,RTK_signaling_IGFR,5.03505188,0.1202413,4.476155334,0.923165712
B38,KKU100,NVP-AEW541,Targeted drug,RTK_signaling_IGFR,RTK_signaling_IGFR,1.257719953,0.410340125,1.18789908,0.652306731
B38,KKU156,NVP-AEW541,Targeted drug,RTK_signaling_IGFR,RTK_signaling_IGFR,1.135901176,0.454709266,0.944683473,0.716821129
B38,KKU213,NVP-AEW541,Targeted drug,RTK_signaling_IGFR,RTK_signaling_IGFR,1.102097365,0.52312515,0.895361157,0.634432087
B38,KKU214,NVP-AEW541,Targeted drug,RTK_signaling_IGFR,RTK_signaling_IGFR,1.198310506,0.461870712,0.715508779,0.595538145
B38,KKKD068,NVP-AEW541,Targeted drug,RTK_signaling_IGFR,RTK_signaling_IGFR,2.976660246,0.280026295,3.228752213,0.819005627
B38,KKKD131,NVP-AEW541,Targeted drug,RTK_signaling_IGFR,RTK_signaling_IGFR,2.967712533,0.312889988,2.697845011,0.760229255
B38,KKKD138,NVP-AEW541,Targeted drug,RTK_signaling_IGFR,RTK_signaling_IGFR,1.209809546,0.495099059,1.313126031,0.695755049
B38,RBE,NVP-AEW541,Targeted drug,RTK_signaling_IGFR,RTK_signaling_IGFR,2.929548579,0.260965566,3.188968553,0.811797287
B38,SSP25,NVP-AEW541,Targeted drug,RTK_signaling_IGFR,RTK_signaling_IGFR,1.429172167,0.370029022,1.636301251,0.696620419
B38,TFK1,NVP-AEW541,Targeted drug,RTK_signaling_IGFR,RTK_signaling_IGFR,1.409263566,0.389375108,0.805969588,0.613902312
B38,YSCCC,NVP-AEW541,Targeted drug,RTK_signaling_IGFR,RTK_signaling_IGFR,2.817005648,0.290535961,3.813158663,0.845268611
B50,HuCCA1,Olaparib,Targeted drug,PARP,PARP,10,0.018674987,10,0.99009479
B50,HuCCT1,Olaparib,Targeted drug,PARP,PARP,10,0.092127563,10,0.911037235
B50,HUH28,Olaparib,Targeted drug,PARP,PARP,1.770962736,0.29809041,7.201879241,0.86668765
B50,KKU055,Olaparib,Targeted drug,PARP,PARP,2.292679291,0.28323969,2.030689799,0.721547098
B50,KKU100,Olaparib,Targeted drug,PARP,PARP,6.024654796,0.125371976,10,0.919786862
B50,KKU156,Olaparib,Targeted drug,PARP,PARP,10,0.099589699,10,0.914505358
B50,KKU213,Olaparib,Targeted drug,PARP,PARP,10,0.076869989,10,0.925635179
B50,KKU214,Olaparib,Targeted drug,PARP,PARP,10,0.060367435,10,0.947831291
B50,KKKD068,Olaparib,Targeted drug,PARP,PARP,10,0.045396929,10,0.964373037
B50,KKKD131,Olaparib,Targeted drug,PARP,PARP,10,0.06369693,10,0.959441174
B50,KKKD138,Olaparib,Targeted drug,PARP,PARP,8.968208437,0.107198573,10,0.911749733
B50,RBE,Olaparib,Targeted drug,PARP,PARP,10,0.019904332,10,0.982244545
B50,SSP25,Olaparib,Targeted drug,PARP,PARP,10,0.031843615,10,0.968973249
B50,TFK1,Olaparib,Targeted drug,PARP,PARP,10,0.041761764,10,0.970918035
B50,YSCCC,Olaparib,Targeted drug,PARP,PARP,10,0.009353662,10,0.994450329
B25,HuCCA1,Omipalisib,Targeted drug,TOR_signaling,TOR_signaling_mTOR,0.009765625,1.106391688,0.021244666,0.320426854
B25,HuCCT1,Omipalisib,Targeted drug,TOR_signaling,TOR_signaling_mTOR,0.049846811,0.762631324,0.033481285,0.29870608
B25,HUH28,Omipalisib,Targeted drug,TOR_signaling,TOR_signaling_mTOR,0.022898626,1.193291256,0.220489284,0.448823805
B25,KKU055,Omipalisib,Targeted drug,TOR_signaling,TOR_signaling_mTOR,0.282960261,0.644698987,0.195066232,0.439066377
B25,KKU100,Omipalisib,Targeted drug,TOR_signaling,TOR_signaling_mTOR,0.024485204,1.140359801,0.015898241,0.207224474
B25,KKU156,Omipalisib,Targeted drug,TOR_signaling,TOR_signaling_mTOR,0.049026974,0.98019904,0.033105812,0.213641786
B25,KKU213,Omipalisib,Targeted drug,TOR_signaling,TOR_signaling_mTOR,0.0159124,1.086621442,0.014670088,0.162165118
B25,KKU214,Omipalisib,Targeted drug,TOR_signaling,TOR_signaling_mTOR,0.038575879,0.922726184,0.024228018,0.214181938
B25,KKKD068,Omipalisib,Targeted drug,TOR_signaling,TOR_signaling_mTOR,0.079566643,0.780401613,0.245778148,0.500820977
B25,KKKD131,Omipalisib,Targeted drug,TOR_signaling,TOR_signaling_mTOR,0.05417785,0.776535309,0.082095085,0.404125599
B25,KKKD138,Omipalisib,Targeted drug,TOR_signaling,TOR_signaling_mTOR,0.012794887,1.218005669,0.018698586,0.202119463
B25,RBE,Omipalisib,Targeted drug,TOR_signaling,TOR_signaling_mTOR,0.066679446,0.796615992,0.046527221,0.321152603
B25,SSP25,Omipalisib,Targeted drug,TOR_signaling,TOR_signaling_mTOR,0.022185598,0.925044273,0.02414106,0.287183523
B25,TFK1,Omipalisib,Targeted drug,TOR_signaling,TOR_signaling_mTOR,0.009765625,0.870082185,0.023687156,0.373405613
B25,YSCCC,Omipalisib,Targeted drug,TOR_signaling,TOR_signaling_mTOR,0.018970232,1.233048683,0.038001742,0.263047054
B54,HuCCA1,Oxaliplatin,Chemotherapeutic drug,Alkylating_agent,Alkylating_agent,4.08979944,0.164344588,10,0.929055299
B54,HuCCT1,Oxaliplatin,Chemotherapeutic drug,Alkylating_agent,Alkylating_agent,3.130192901,0.152476594,4.549627854,0.872827075
B54,HUH28,Oxaliplatin,Chemotherapeutic drug,Alkylating_agent,Alkylating_agent,3.066197205,0.231552236,10,0.898331736
B54,KKU055,Oxaliplatin,Chemotherapeutic drug,Alkylating_agent,Alkylating_agent,4.911830511,0.095373699,4.616199553,0.909910475
B54,KKU100,Oxaliplatin,Chemotherapeutic drug,Alkylating_agent,Alkylating_agent,0.969672523,0.374806891,2.639101778,0.743340228
B54,KKU156,Oxaliplatin,Chemotherapeutic drug,Alkylating_agent,Alkylating_agent,9.148860547,0.04020853,10,0.964754319
B54,KKU213,Oxaliplatin,Chemotherapeutic drug,Alkylating_agent,Alkylating_agent,6.926449745,0.088549435,10,0.920513947
B54,KKU214,Oxaliplatin,Chemotherapeutic drug,Alkylating_agent,Alkylating_agent,10,0.039504444,10,0.971138395
B54,KKKD068,Oxaliplatin,Chemotherapeutic drug,Alkylating_agent,Alkylating_agent,8.178629501,0.050954504,10,0.970164514
B54,KKKD131,Oxaliplatin,Chemotherapeutic drug,Alkylating_agent,Alkylating_agent,5.112480781,0.149061164,10,0.881323772
B54,KKKD138,Oxaliplatin,Chemotherapeutic drug,Alkylating_agent,Alkylating_agent,3.008571131,0.204005617,7.180158666,0.883134325
B54,RBE,Oxaliplatin,Chemotherapeutic drug,Alkylating_agent,Alkylating_agent,1.162813194,0.26426967,3.093664135,0.850931793
B54,SSP25,Oxaliplatin,Chemotherapeutic drug,Alkylating_agent,Alkylating_agent,7.343192544,0.050963516,10,0.969284533
B54,TFK1,Oxaliplatin,Chemotherapeutic drug,Alkylating_agent,Alkylating_agent,4.949499881,0.117590269,9.173200607,0.908438957
B54,YSCCC,Oxaliplatin,Chemotherapeutic drug,Alkylating_agent,Alkylating_agent,1.796556476,0.244257235,5.414137043,0.853500038
B41,HuCCA1,Paclitaxel,Chemotherapeutic drug,Mitotic,Mitotic,0.089499998,0.75666582,0.27356531,0.612759023
B41,HuCCT1,Paclitaxel,Chemotherapeutic drug,Mitotic,Mitotic,0.076061146,0.816049816,0.071634519,0.345940888
B41,HUH28,Paclitaxel,Chemotherapeutic drug,Mitotic,Mitotic,0.174710274,0.949625154,0.403771382,0.607843886
B41,KKU055,Paclitaxel,Chemotherapeutic drug,Mitotic,Mitotic,0.379315021,0.698679503,0.345926917,0.512663432
B41,KKU100,Paclitaxel,Chemotherapeutic drug,Mitotic,Mitotic,0.060749466,1.126252428,0.144218493,0.43717627
B41,KKU156,Paclitaxel,Chemotherapeutic drug,Mitotic,Mitotic,0.057310149,0.876332394,0.045022321,0.253744512
B41,KKU213,Paclitaxel,Chemotherapeutic drug,Mitotic,Mitotic,0.184120738,0.761469126,0.177650378,0.438375334
B41,KKU214,Paclitaxel,Chemotherapeutic drug,Mitotic,Mitotic,0.092554566,0.828563292,0.086083387,0.362416736
B41,KKKD068,Paclitaxel,Chemotherapeutic drug,Mitotic,Mitotic,0.228581304,0.644224917,0.277343574,0.550580538
B41,KKKD131,Paclitaxel,Chemotherapeutic drug,Mitotic,Mitotic,0.20097317,0.669979356,0.227103985,0.512882831
B41,KKKD138,Paclitaxel,Chemotherapeutic drug,Mitotic,Mitotic,0.100179776,1.063006184,0.163307019,0.460777471
B41,RBE,Paclitaxel,Chemotherapeutic drug,Mitotic,Mitotic,0.385319532,0.567946204,0.489837629,0.596908678
B41,SSP25,Paclitaxel,Chemotherapeutic drug,Mitotic,Mitotic,0.119188161,0.977747713,0.131343685,0.379205203
B41,TFK1,Paclitaxel,Chemotherapeutic drug,Mitotic,Mitotic,0.154578728,0.699691194,0.146510393,0.429596737
B41,YSCCC,Paclitaxel,Chemotherapeutic drug,Mitotic,Mitotic,0.185470579,0.783317082,0.355421745,0.524881871
B47,HuCCA1,Pacritinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,1.619044176,0.301070059,2.199030771,0.810664996
B47,HuCCT1,Pacritinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,0.870392684,0.536811713,0.867590229,0.667810976
B47,HUH28,Pacritinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,0.656671221,0.641094181,1.009567433,0.686758579
B47,KKU055,Pacritinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,0.584851075,0.714531229,0.502969917,0.563511798
B47,KKU100,Pacritinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,1.702920218,0.416231552,1.635530241,0.712752
B47,KKU156,Pacritinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,0.544872035,0.646355485,0.440127141,0.556341525
B47,KKU213,Pacritinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,1.008490716,0.481555926,0.933138926,0.684107237
B47,KKU214,Pacritinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,1.009996937,0.454655953,0.958064499,0.718235204
B47,KKKD068,Pacritinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,0.835322168,0.498674962,0.929112511,0.681773584
B47,KKKD131,Pacritinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,0.48308627,0.675478552,0.515227827,0.576490863
B47,KKKD138,Pacritinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,0.644401308,0.611878647,0.650384765,0.623602532
B47,RBE,Pacritinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,0.918811899,0.530356669,1.001638498,0.677085947
B47,SSP25,Pacritinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,1.369166256,0.430490087,1.335610951,0.71707434
B47,TFK1,Pacritinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,1.157223139,0.401636932,1.040397727,0.668747746
B47,YSCCC,Pacritinib,Targeted drug,JAK_STAT_signaling,JAK_STAT_signaling_JAK,1.373662551,0.455740019,1.573304209,0.735285712
BCDK4_6,HuCCA1,Palbociclib,Targeted drug,CDK,CDK4_6,0.466979887,0.394535096,0.50406306,0.634034897
BCDK4_6,HuCCT1,Palbociclib,Targeted drug,CDK,CDK4_6,0.116714198,0.611711907,0.043925712,0.289914879
BCDK4_6,HUH28,Palbociclib,Targeted drug,CDK,CDK4_6,2,-0.121330304,2,1.080758183
BCDK4_6,KKU055,Palbociclib,Targeted drug,CDK,CDK4_6,2,0.340002584,0.096759098,0.468251321
BCDK4_6,KKU100,Palbociclib,Targeted drug,CDK,CDK4_6,0.564470298,0.390941807,0.213463622,0.477888292
BCDK4_6,KKU156,Palbociclib,Targeted drug,CDK,CDK4_6,0.267745925,0.487916817,0.063031127,0.26823766
BCDK4_6,KKU213,Palbociclib,Targeted drug,CDK,CDK4_6,0.493477532,0.381121468,0.143451152,0.426684419
BCDK4_6,KKU214,Palbociclib,Targeted drug,CDK,CDK4_6,0.172822996,0.56360862,0.080388379,0.304464995
BCDK4_6,KKKD068,Palbociclib,Targeted drug,CDK,CDK4_6,1.981097033,0.142419829,1.875968378,0.838838958
BCDK4_6,KKKD131,Palbociclib,Targeted drug,CDK,CDK4_6,0.111728109,0.614950002,0.058215235,0.310986239
BCDK4_6,KKKD138,Palbociclib,Targeted drug,CDK,CDK4_6,0.557730848,0.41846116,0.171186838,0.468798466
BCDK4_6,RBE,Palbociclib,Targeted drug,CDK,CDK4_6,0.066349541,0.721217596,0.039834089,0.241804588
BCDK4_6,SSP25,Palbociclib,Targeted drug,CDK,CDK4_6,0.147272218,0.579358861,0.071498365,0.32073587
BCDK4_6,TFK1,Palbociclib,Targeted drug,CDK,CDK4_6,0.114383724,0.614795437,0.068853123,0.359050142
BCDK4_6,YSCCC,Palbociclib,Targeted drug,CDK,CDK4_6,0.060110577,0.718387381,0.122305489,0.451781642
B30,HuCCA1,Panobinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,0.032903013,1.15960151,0.06426597,0.329216711
B30,HuCCT1,Panobinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,0.012785599,1.401747061,0.019874111,0.164831855
B30,HUH28,Panobinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,0.012309835,1.676178848,0.038853306,0.217756935
B30,KKU055,Panobinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,0.015644921,1.509855088,0.016807056,0.101372809
B30,KKU100,Panobinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,0.006228763,1.532854693,0.008308039,0.077562637
B30,KKU156,Panobinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,0.010011173,1.52258239,0.006960817,0.044734911
B30,KKU213,Panobinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,0.007708017,1.577884771,0.004164251,0.030307682
B30,KKU214,Panobinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,0.011016603,1.540584002,0.01050507,0.062815734
B30,KKKD068,Panobinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,0.009325751,1.703149643,0.015646383,0.123074495
B30,KKKD131,Panobinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,0.006452439,1.53652464,0.016711592,0.172289866
B30,KKKD138,Panobinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,0.01039555,1.75032578,0.013112823,0.069349441
B30,RBE,Panobinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,0.024570257,1.173341353,0.026492652,0.193724635
B30,SSP25,Panobinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,0.009748858,1.509019498,0.010291455,0.11290344
B30,TFK1,Panobinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,0.022369615,1.101581205,0.021205165,0.174998474
B30,YSCCC,Panobinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,0.006723448,1.30533077,0.011796833,0.186701375
B43,HuCCA1,PD0325901,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.009765625,0.636036342,10,0.635775907
B43,HuCCT1,PD0325901,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.073920134,0.560145526,0.077050122,0.463960604
B43,HUH28,PD0325901,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.493913997,0.469934663,10,0.742857914
B43,KKU055,PD0325901,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,10,0.034970708,10,0.956950357
B43,KKU100,PD0325901,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.391760566,0.518237247,0.957065631,0.645740074
B43,KKU156,PD0325901,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.320329912,0.584085078,0.281274094,0.490365908
B43,KKU213,PD0325901,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.127346057,0.684996482,0.130859779,0.408207606
B43,KKU214,PD0325901,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.176861268,0.546385868,0.144661565,0.457316718
B43,KKKD068,PD0325901,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.400742998,0.449646641,10,0.694610961
B43,KKKD131,PD0325901,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.429211812,0.443649785,1.425238707,0.639853559
B43,KKKD138,PD0325901,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.054284307,1.016978027,0.117430277,0.378223388
B43,RBE,PD0325901,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.07053856,0.680742696,0.180661912,0.493653295
B43,SSP25,PD0325901,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,10,0.12399588,10,0.839684657
B43,TFK1,PD0325901,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,10,0.158469174,10,0.86553796
B43,YSCCC,PD0325901,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.923660841,0.354958137,10,0.76471149
B43,HuCCA1,PD318088,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.064618111,0.569977927,10,0.696713719
B43,HuCCT1,PD318088,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.492667044,0.401223164,0.541240379,0.608802255
B43,HUH28,PD318088,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,2.252655689,0.281161044,10,0.849375844
B43,KKU055,PD318088,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,10,0.022640052,10,0.969818151
B43,KKU100,PD318088,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.542702235,0.397257358,1.800434499,0.72759899
B43,KKU156,PD318088,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,2.015659023,0.250660306,1.661100544,0.741829048
B43,KKU213,PD318088,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,1.020264077,0.396793768,0.935598006,0.620132613
B43,KKU214,PD318088,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,1.638305983,0.330794936,1.438535438,0.658705278
B43,KKKD068,PD318088,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,2.775968498,0.270444824,10,0.815346303
B43,KKKD131,PD318088,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,3.388616914,0.242823813,9.730216195,0.795036371
B43,KKKD138,PD318088,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.509843182,0.524167157,1.064717142,0.653348167
B43,RBE,PD318088,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,0.347964147,0.458849137,0.818430254,0.645144905
B43,SSP25,PD318088,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,10,0.081009087,10,0.89729651
B43,TFK1,PD318088,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,10,0.11151295,10,0.903160041
B43,YSCCC,PD318088,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,4.347117974,0.223983005,10,0.850441723
Bmix,HuCCA1,PD98059,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,10,-0.0696854,10,1.063871493
Bmix,HuCCT1,PD98059,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,10,0.036028524,10,0.95236916
Bmix,HUH28,PD98059,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,10,-0.303438575,10,1.1122601
Bmix,KKU055,PD98059,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,10,-0.051637911,10,1.07021103
Bmix,KKU100,PD98059,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,10,-0.037875594,10,1.042466774
Bmix,KKU156,PD98059,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,10,-0.217457753,10,1.332099344
Bmix,KKU213,PD98059,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,10,-0.126251027,10,1.186750028
Bmix,KKU214,PD98059,Targeted drug,ERK_MAPK_signaling,ERK_MAPK_signaling_MEK,10,-0.07070312,10,1.083244085
