Gene,Hallmark.ID,Drug,NES,pvalue,p.adjust,qvalues
AQP3,HALLMARK_ESTROGEN_RESPONSE_EARLY,Organ_1.2,-1.78322553786419,0.00194552529182879,0.00862663906142167,0.00635647088736334
AREG,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Organ_1.2,-1.89779108074389,0.0018796992481203,0.00862663906142167,0.00635647088736334
AREG,HALLMARK_ESTROGEN_RESPONSE_LATE,Organ_1.2,-1.77960789946044,0.00193050193050193,0.00862663906142167,0.00635647088736334
AREG,HALLMARK_ESTROGEN_RESPONSE_EARLY,Organ_1.2,-1.78322553786419,0.00194552529182879,0.00862663906142167,0.00635647088736334
ARG1,HALLMARK_KRAS_SIGNALING_UP,Organ_1.2,-1.67095091458233,0.00194174757281553,0.00862663906142167,0.00635647088736334
ASS1,HALLMARK_ESTROGEN_RESPONSE_LATE,Organ_1.2,-1.77960789946044,0.00193050193050193,0.00862663906142167,0.00635647088736334
ATF3,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Organ_1.2,-1.89779108074389,0.0018796992481203,0.00862663906142167,0.00635647088736334
ATF3,HALLMARK_P53_PATHWAY,Organ_1.2,-1.92646575411567,0.0019723865877712,0.00862663906142167,0.00635647088736334
ATP2B4,HALLMARK_UV_RESPONSE_DN,Organ_1.2,1.5089647101451,0.00826446280991736,0.0275482093663912,0.0202986805857619
ATRX,HALLMARK_UV_RESPONSE_DN,Organ_1.2,1.5089647101451,0.00826446280991736,0.0275482093663912,0.0202986805857619
B4GALT5,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Organ_1.2,-1.89779108074389,0.0018796992481203,0.00862663906142167,0.00635647088736334
BAK1,HALLMARK_P53_PATHWAY,Organ_1.2,-1.92646575411567,0.0019723865877712,0.00862663906142167,0.00635647088736334
BASP1,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Organ_1.2,2.64760644918677,0.0020703933747412,0.00862663906142167,0.00635647088736334
BCAT1,HALLMARK_XENOBIOTIC_METABOLISM,Organ_1.2,1.63241371576689,0.00201612903225806,0.00862663906142167,0.00635647088736334
BIN1,HALLMARK_MYOGENESIS,Organ_1.2,1.60359001938376,0.00204918032786885,0.00862663906142167,0.00635647088736334
BLCAP,HALLMARK_P53_PATHWAY,Organ_1.2,-1.92646575411567,0.0019723865877712,0.00862663906142167,0.00635647088736334
BLVRB,HALLMARK_XENOBIOTIC_METABOLISM,Organ_1.2,1.63241371576689,0.00201612903225806,0.00862663906142167,0.00635647088736334
BMP1,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Organ_1.2,2.64760644918677,0.0020703933747412,0.00862663906142167,0.00635647088736334
BMP2,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Organ_1.2,-1.89779108074389,0.0018796992481203,0.00862663906142167,0.00635647088736334
BMP2,HALLMARK_KRAS_SIGNALING_UP,Organ_1.2,-1.67095091458233,0.00194174757281553,0.00862663906142167,0.00635647088736334
BMP2,HALLMARK_P53_PATHWAY,Organ_1.2,-1.92646575411567,0.0019723865877712,0.00862663906142167,0.00635647088736334
BMPR1A,HALLMARK_UV_RESPONSE_DN,Organ_1.2,1.5089647101451,0.00826446280991736,0.0275482093663912,0.0202986805857619
BTG1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Organ_1.2,-1.89779108074389,0.0018796992481203,0.00862663906142167,0.00635647088736334
BTG1,HALLMARK_P53_PATHWAY,Organ_1.2,-1.92646575411567,0.0019723865877712,0.00862663906142167,0.00635647088736334
BTG1,HALLMARK_INTERFERON_GAMMA_RESPONSE,Organ_1.2,-1.508146917758,0.00578034682080925,0.0219555035128806,0.0161777394305436
C1R,HALLMARK_COAGULATION,Organ_1.2,1.81593203990022,0.00202839756592292,0.00862663906142167,0.00635647088736334
C1S,HALLMARK_COAGULATION,Organ_1.2,1.81593203990022,0.00202839756592292,0.00862663906142167,0.00635647088736334
CA12,HALLMARK_HYPOXIA,Organ_1.2,1.49690092544998,0.00614754098360656,0.0219555035128806,0.0161777394305436
CALU,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Organ_1.2,2.64760644918677,0.0020703933747412,0.00862663906142167,0.00635647088736334
CAP2,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Organ_1.2,2.64760644918677,0.0020703933747412,0.00862663906142167,0.00635647088736334
CAP2,HALLMARK_UV_RESPONSE_DN,Organ_1.2,1.5089647101451,0.00826446280991736,0.0275482093663912,0.0202986805857619
CAPN5,HALLMARK_COAGULATION,Organ_1.2,1.81593203990022,0.00202839756592292,0.00862663906142167,0.00635647088736334
CASP4,HALLMARK_INTERFERON_GAMMA_RESPONSE,Organ_1.2,-1.508146917758,0.00578034682080925,0.0219555035128806,0.0161777394305436
CAV1,HALLMARK_ESTROGEN_RESPONSE_LATE,Organ_1.2,-1.77960789946044,0.00193050193050193,0.00862663906142167,0.00635647088736334
CBR1,HALLMARK_XENOBIOTIC_METABOLISM,Organ_1.2,1.63241371576689,0.00201612903225806,0.00862663906142167,0.00635647088736334
CD274,HALLMARK_APICAL_JUNCTION,Organ_1.2,-1.66393699062345,0.00199600798403194,0.00862663906142167,0.00635647088736334
CD274,HALLMARK_INTERFERON_GAMMA_RESPONSE,Organ_1.2,-1.508146917758,0.00578034682080925,0.0219555035128806,0.0161777394305436
CD74,HALLMARK_INTERFERON_GAMMA_RESPONSE,Organ_1.2,-1.508146917758,0.00578034682080925,0.0219555035128806,0.0161777394305436
CD9,HALLMARK_ESTROGEN_RESPONSE_LATE,Organ_1.2,-1.77960789946044,0.00193050193050193,0.00862663906142167,0.00635647088736334
CDC42BPA,HALLMARK_UV_RESPONSE_DN,Organ_1.2,1.5089647101451,0.00826446280991736,0.0275482093663912,0.0202986805857619
CDH1,HALLMARK_ESTROGEN_RESPONSE_LATE,Organ_1.2,-1.77960789946044,0.00193050193050193,0.00862663906142167,0.00635647088736334
CDH1,HALLMARK_APICAL_JUNCTION,Organ_1.2,-1.66393699062345,0.00199600798403194,0.00862663906142167,0.00635647088736334
CDH3,HALLMARK_APICAL_JUNCTION,Organ_1.2,-1.66393699062345,0.00199600798403194,0.00862663906142167,0.00635647088736334
CDK5R1,HALLMARK_P53_PATHWAY,Organ_1.2,-1.92646575411567,0.0019723865877712,0.00862663906142167,0.00635647088736334
CDKN1A,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Organ_1.2,-1.89779108074389,0.0018796992481203,0.00862663906142167,0.00635647088736334
CDKN1A,HALLMARK_INFLAMMATORY_RESPONSE,Organ_1.2,-1.81748799872549,0.00194174757281553,0.00862663906142167,0.00635647088736334
CDKN1A,HALLMARK_P53_PATHWAY,Organ_1.2,-1.92646575411567,0.0019723865877712,0.00862663906142167,0.00635647088736334
CDKN1A,HALLMARK_INTERFERON_GAMMA_RESPONSE,Organ_1.2,-1.508146917758,0.00578034682080925,0.0219555035128806,0.0161777394305436
CELSR1,HALLMARK_ESTROGEN_RESPONSE_EARLY,Organ_1.2,-1.78322553786419,0.00194552529182879,0.00862663906142167,0.00635647088736334
CHST3,HALLMARK_HYPOXIA,Organ_1.2,1.49690092544998,0.00614754098360656,0.0219555035128806,0.0161777394305436
CITED2,HALLMARK_HYPOXIA,Organ_1.2,1.49690092544998,0.00614754098360656,0.0219555035128806,0.0161777394305436
CITED2,HALLMARK_UV_RESPONSE_DN,Organ_1.2,1.5089647101451,0.00826446280991736,0.0275482093663912,0.0202986805857619
CKB,HALLMARK_MYOGENESIS,Organ_1.2,1.60359001938376,0.00204918032786885,0.00862663906142167,0.00635647088736334
CLDN7,HALLMARK_ESTROGEN_RESPONSE_EARLY,Organ_1.2,-1.78322553786419,0.00194552529182879,0.00862663906142167,0.00635647088736334
CLDN7,HALLMARK_APICAL_JUNCTION,Organ_1.2,-1.66393699062345,0.00199600798403194,0.00862663906142167,0.00635647088736334
CLU,HALLMARK_COAGULATION,Organ_1.2,1.81593203990022,0.00202839756592292,0.00862663906142167,0.00635647088736334
CLU,HALLMARK_MYOGENESIS,Organ_1.2,1.60359001938376,0.00204918032786885,0.00862663906142167,0.00635647088736334
CNN2,HALLMARK_APICAL_JUNCTION,Organ_1.2,-1.66393699062345,0.00199600798403194,0.00862663906142167,0.00635647088736334
CNN3,HALLMARK_MYOGENESIS,Organ_1.2,1.60359001938376,0.00204918032786885,0.00862663906142167,0.00635647088736334
COL17A1,HALLMARK_APICAL_JUNCTION,Organ_1.2,-1.66393699062345,0.00199600798403194,0.00862663906142167,0.00635647088736334
COL1A1,HALLMARK_MYOGENESIS,Organ_1.2,1.60359001938376,0.00204918032786885,0.00862663906142167,0.00635647088736334
COL1A1,HALLMARK_UV_RESPONSE_DN,Organ_1.2,1.5089647101451,0.00826446280991736,0.0275482093663912,0.0202986805857619
COL3A1,HALLMARK_ANGIOGENESIS,Organ_1.2,1.95665732898739,0.00200400801603206,0.00862663906142167,0.00635647088736334
COL3A1,HALLMARK_MYOGENESIS,Organ_1.2,1.60359001938376,0.00204918032786885,0.00862663906142167,0.00635647088736334
COL3A1,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Organ_1.2,2.64760644918677,0.0020703933747412,0.00862663906142167,0.00635647088736334
COL3A1,HALLMARK_UV_RESPONSE_DN,Organ_1.2,1.5089647101451,0.00826446280991736,0.0275482093663912,0.0202986805857619
COL4A1,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Organ_1.2,2.64760644918677,0.0020703933747412,0.00862663906142167,0.00635647088736334
COL4A2,HALLMARK_MYOGENESIS,Organ_1.2,1.60359001938376,0.00204918032786885,0.00862663906142167,0.00635647088736334
COL4A2,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Organ_1.2,2.64760644918677,0.0020703933747412,0.00862663906142167,0.00635647088736334
COL5A1,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Organ_1.2,2.64760644918677,0.0020703933747412,0.00862663906142167,0.00635647088736334
COL5A1,HALLMARK_HYPOXIA,Organ_1.2,1.49690092544998,0.00614754098360656,0.0219555035128806,0.0161777394305436
COL6A2,HALLMARK_MYOGENESIS,Organ_1.2,1.60359001938376,0.00204918032786885,0.00862663906142167,0.00635647088736334
COL6A2,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Organ_1.2,2.64760644918677,0.0020703933747412,0.00862663906142167,0.00635647088736334
CRAT,HALLMARK_MYOGENESIS,Organ_1.2,1.60359001938376,0.00204918032786885,0.00862663906142167,0.00635647088736334
CRIP2,HALLMARK_COAGULATION,Organ_1.2,1.81593203990022,0.00202839756592292,0.00862663906142167,0.00635647088736334
CYFIP2,HALLMARK_XENOBIOTIC_METABOLISM,Organ_1.2,1.63241371576689,0.00201612903225806,0.00862663906142167,0.00635647088736334
DAB2,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Organ_1.2,2.64760644918677,0.0020703933747412,0.00862663906142167,0.00635647088736334
DAB2,HALLMARK_UV_RESPONSE_DN,Organ_1.2,1.5089647101451,0.00826446280991736,0.0275482093663912,0.0202986805857619
DCXR,HALLMARK_P53_PATHWAY,Organ_1.2,-1.92646575411567,0.0019723865877712,0.00862663906142167,0.00635647088736334
DDT,HALLMARK_XENOBIOTIC_METABOLISM,Organ_1.2,1.63241371576689,0.00201612903225806,0.00862663906142167,0.00635647088736334
DEF6,HALLMARK_P53_PATHWAY,Organ_1.2,-1.92646575411567,0.0019723865877712,0.00862663906142167,0.00635647088736334
DGKA,HALLMARK_P53_PATHWAY,Organ_1.2,-1.92646575411567,0.0019723865877712,0.00862663906142167,0.00635647088736334
DHRS3,HALLMARK_ESTROGEN_RESPONSE_EARLY,Organ_1.2,-1.78322553786419,0.00194552529182879,0.00862663906142167,0.00635647088736334
DLG1,HALLMARK_APICAL_JUNCTION,Organ_1.2,-1.66393699062345,0.00199600798403194,0.00862663906142167,0.00635647088736334
DMPK,HALLMARK_MYOGENESIS,Organ_1.2,1.60359001938376,0.00204918032786885,0.00862663906142167,0.00635647088736334
DPYSL3,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Organ_1.2,2.64760644918677,0.0020703933747412,0.00862663906142167,0.00635647088736334
DSC3,HALLMARK_APICAL_JUNCTION,Organ_1.2,-1.66393699062345,0.00199600798403194,0.00862663906142167,0.00635647088736334
DUSP4,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Organ_1.2,-1.89779108074389,0.0018796992481203,0.00862663906142167,0.00635647088736334
DUSP5,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Organ_1.2,-1.89779108074389,0.0018796992481203,0.00862663906142167,0.00635647088736334
DUSP6,HALLMARK_KRAS_SIGNALING_UP,Organ_1.2,-1.67095091458233,0.00194174757281553,0.00862663906142167,0.00635647088736334
EFEMP1,HALLMARK_UV_RESPONSE_DN,Organ_1.2,1.5089647101451,0.00826446280991736,0.0275482093663912,0.0202986805857619
EGFR,HALLMARK_APICAL_JUNCTION,Organ_1.2,-1.66393699062345,0.00199600798403194,0.00862663906142167,0.00635647088736334
EHD1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Organ_1.2,-1.89779108074389,0.0018796992481203,0.00862663906142167,0.00635647088736334
EI24,HALLMARK_P53_PATHWAY,Organ_1.2,-1.92646575411567,0.0019723865877712,0.00862663906142167,0.00635647088736334
EIF1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Organ_1.2,-1.89779108074389,0.0018796992481203,0.00862663906142167,0.00635647088736334
ELF1,HALLMARK_ESTROGEN_RESPONSE_EARLY,Organ_1.2,-1.78322553786419,0.00194552529182879,0.00862663906142167,0.00635647088736334
ELF3,HALLMARK_ESTROGEN_RESPONSE_EARLY,Organ_1.2,-1.78322553786419,0.00194552529182879,0.00862663906142167,0.00635647088736334
EMP1,HALLMARK_KRAS_SIGNALING_UP,Organ_1.2,-1.67095091458233,0.00194174757281553,0.00862663906142167,0.00635647088736334
ENO2,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Organ_1.2,2.64760644918677,0.0020703933747412,0.00862663906142167,0.00635647088736334
ENO2,HALLMARK_HYPOXIA,Organ_1.2,1.49690092544998,0.00614754098360656,0.0219555035128806,0.0161777394305436
EPHA2,HALLMARK_P53_PATHWAY,Organ_1.2,-1.92646575411567,0.0019723865877712,0.00862663906142167,0.00635647088736334
EPS8L2,HALLMARK_P53_PATHWAY,Organ_1.2,-1.92646575411567,0.0019723865877712,0.00862663906142167,0.00635647088736334
EREG,HALLMARK_INFLAMMATORY_RESPONSE,Organ_1.2,-1.81748799872549,0.00194174757281553,0.00862663906142167,0.00635647088736334
EREG,HALLMARK_KRAS_SIGNALING_UP,Organ_1.2,-1.67095091458233,0.00194174757281553,0.00862663906142167,0.00635647088736334
ETS2,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Organ_1.2,-1.89779108074389,0.0018796992481203,0.00862663906142167,0.00635647088736334
F2RL1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Organ_1.2,-1.89779108074389,0.0018796992481203,0.00862663906142167,0.00635647088736334
F2RL1,HALLMARK_KRAS_SIGNALING_UP,Organ_1.2,-1.67095091458233,0.00194174757281553,0.00862663906142167,0.00635647088736334
F3,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Organ_1.2,-1.89779108074389,0.0018796992481203,0.00862663906142167,0.00635647088736334
F3,HALLMARK_INFLAMMATORY_RESPONSE,Organ_1.2,-1.81748799872549,0.00194174757281553,0.00862663906142167,0.00635647088736334
FAH,HALLMARK_XENOBIOTIC_METABOLISM,Organ_1.2,1.63241371576689,0.00201612903225806,0.00862663906142167,0.00635647088736334
FBN1,HALLMARK_COAGULATION,Organ_1.2,1.81593203990022,0.00202839756592292,0.00862663906142167,0.00635647088736334
FBN1,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Organ_1.2,2.64760644918677,0.0020703933747412,0.00862663906142167,0.00635647088736334
FCGR1A,HALLMARK_INTERFERON_GAMMA_RESPONSE,Organ_1.2,-1.508146917758,0.00578034682080925,0.0219555035128806,0.0161777394305436
FERMT2,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Organ_1.2,2.64760644918677,0.0020703933747412,0.00862663906142167,0.00635647088736334
FGF2,HALLMARK_MYOGENESIS,Organ_1.2,1.60359001938376,0.00204918032786885,0.00862663906142167,0.00635647088736334
FGF2,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Organ_1.2,2.64760644918677,0.0020703933747412,0.00862663906142167,0.00635647088736334
FHL1,HALLMARK_MYOGENESIS,Organ_1.2,1.60359001938376,0.00204918032786885,0.00862663906142167,0.00635647088736334
FN1,HALLMARK_COAGULATION,Organ_1.2,1.81593203990022,0.00202839756592292,0.00862663906142167,0.00635647088736334
FN1,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Organ_1.2,2.64760644918677,0.0020703933747412,0.00862663906142167,0.00635647088736334
FOSB,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Organ_1.2,-1.89779108074389,0.0018796992481203,0.00862663906142167,0.00635647088736334
FOXO3,HALLMARK_P53_PATHWAY,Organ_1.2,-1.92646575411567,0.0019723865877712,0.00862663906142167,0.00635647088736334
FSCN1,HALLMARK_APICAL_JUNCTION,Organ_1.2,-1.66393699062345,0.00199600798403194,0.00862663906142167,0.00635647088736334
FSTL1,HALLMARK_ANGIOGENESIS,Organ_1.2,1.95665732898739,0.00200400801603206,0.00862663906142167,0.00635647088736334
FSTL1,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Organ_1.2,2.64760644918677,0.0020703933747412,0.00862663906142167,0.00635647088736334
FSTL3,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Organ_1.2,2.64760644918677,0.0020703933747412,0.00862663906142167,0.00635647088736334
FUCA1,HALLMARK_KRAS_SIGNALING_UP,Organ_1.2,-1.67095091458233,0.00194174757281553,0.00862663906142167,0.00635647088736334
FUCA1,HALLMARK_P53_PATHWAY,Organ_1.2,-1.92646575411567,0.0019723865877712,0.00862663906142167,0.00635647088736334
GAA,HALLMARK_MYOGENESIS,Organ_1.2,1.60359001938376,0.00204918032786885,0.00862663906142167,0.00635647088736334
GABARAPL2,HALLMARK_MYOGENESIS,Organ_1.2,1.60359001938376,0.00204918032786885,0.00862663906142167,0.00635647088736334
GALNT3,HALLMARK_KRAS_SIGNALING_UP,Organ_1.2,-1.67095091458233,0.00194174757281553,0.00862663906142167,0.00635647088736334
GCH1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Organ_1.2,-1.89779108074389,0.0018796992481203,0.00862663906142167,0.00635647088736334
GCH1,HALLMARK_INFLAMMATORY_RESPONSE,Organ_1.2,-1.81748799872549,0.00194174757281553,0.00862663906142167,0.00635647088736334
GCH1,HALLMARK_INTERFERON_GAMMA_RESPONSE,Organ_1.2,-1.508146917758,0.00578034682080925,0.0219555035128806,0.0161777394305436
GEM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Organ_1.2,2.64760644918677,0.0020703933747412,0.00862663906142167,0.00635647088736334
GJA1,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Organ_1.2,2.64760644918677,0.0020703933747412,0.00862663906142167,0.00635647088736334
GJA1,HALLMARK_UV_RESPONSE_DN,Organ_1.2,1.5089647101451,0.00826446280991736,0.0275482093663912,0.0202986805857619
GJB3,HALLMARK_ESTROGEN_RESPONSE_LATE,Organ_1.2,-1.77960789946044,0.00193050193050193,0.00862663906142167,0.00635647088736334
GM2A,HALLMARK_P53_PATHWAY,Organ_1.2,-1.92646575411567,0.0019723865877712,0.00862663906142167,0.00635647088736334
GNA15,HALLMARK_INFLAMMATORY_RESPONSE,Organ_1.2,-1.81748799872549,0.00194174757281553,0.00862663906142167,0.00635647088736334
GPC4,HALLMARK_HYPOXIA,Organ_1.2,1.49690092544998,0.00614754098360656,0.0219555035128806,0.0161777394305436
GPR18,HALLMARK_INTERFERON_GAMMA_RESPONSE,Organ_1.2,-1.508146917758,0.00578034682080925,0.0219555035128806,0.0161777394305436
GRB7,HALLMARK_APICAL_JUNCTION,Organ_1.2,-1.66393699062345,0.00199600798403194,0.00862663906142167,0.00635647088736334
GSTM4,HALLMARK_XENOBIOTIC_METABOLISM,Organ_1.2,1.63241371576689,0.00201612903225806,0.00862663906142167,0.00635647088736334
HAS1,HALLMARK_HYPOXIA,Organ_1.2,1.49690092544998,0.00614754098360656,0.0219555035128806,0.0161777394305436
HELZ2,HALLMARK_INTERFERON_GAMMA_RESPONSE,Organ_1.2,-1.508146917758,0.00578034682080925,0.0219555035128806,0.0161777394305436
HERC6,HALLMARK_INTERFERON_GAMMA_RESPONSE,Organ_1.2,-1.508146917758,0.00578034682080925,0.0219555035128806,0.0161777394305436
HES1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Organ_1.2,-1.89779108074389,0.0018796992481203,0.00862663906142167,0.00635647088736334
HES1,HALLMARK_ESTROGEN_RESPONSE_EARLY,Organ_1.2,-1.78322553786419,0.00194552529182879,0.00862663906142167,0.00635647088736334
HMOX1,HALLMARK_XENOBIOTIC_METABOLISM,Organ_1.2,1.63241371576689,0.00201612903225806,0.00862663906142167,0.00635647088736334
HMOX1,HALLMARK_HYPOXIA,Organ_1.2,1.49690092544998,0.00614754098360656,0.0219555035128806,0.0161777394305436
HRAS,HALLMARK_P53_PATHWAY,Organ_1.2,-1.92646575411567,0.0019723865877712,0.00862663906142167,0.00635647088736334
HTRA1,HALLMARK_COAGULATION,Organ_1.2,1.81593203990022,0.00202839756592292,0.00862663906142167,0.00635647088736334
HTRA1,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Organ_1.2,2.64760644918677,0.0020703933747412,0.00862663906142167,0.00635647088736334
ICAM1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Organ_1.2,-1.89779108074389,0.0018796992481203,0.00862663906142167,0.00635647088736334
ICAM1,HALLMARK_INFLAMMATORY_RESPONSE,Organ_1.2,-1.81748799872549,0.00194174757281553,0.00862663906142167,0.00635647088736334
ICAM1,HALLMARK_APICAL_JUNCTION,Organ_1.2,-1.66393699062345,0.00199600798403194,0.00862663906142167,0.00635647088736334
ICAM1,HALLMARK_INTERFERON_GAMMA_RESPONSE,Organ_1.2,-1.508146917758,0.00578034682080925,0.0219555035128806,0.0161777394305436
ID2,HALLMARK_XENOBIOTIC_METABOLISM,Organ_1.2,1.63241371576689,0.00201612903225806,0.00862663906142167,0.00635647088736334
ID2,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Organ_1.2,2.64760644918677,0.0020703933747412,0.00862663906142167,0.00635647088736334
IFIT1,HALLMARK_INTERFERON_GAMMA_RESPONSE,Organ_1.2,-1.508146917758,0.00578034682080925,0.0219555035128806,0.0161777394305436
IFIT2,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Organ_1.2,-1.89779108074389,0.0018796992481203,0.00862663906142167,0.00635647088736334
IFIT2,HALLMARK_INTERFERON_GAMMA_RESPONSE,Organ_1.2,-1.508146917758,0.00578034682080925,0.0219555035128806,0.0161777394305436
IFIT3,HALLMARK_INTERFERON_GAMMA_RESPONSE,Organ_1.2,-1.508146917758,0.00578034682080925,0.0219555035128806,0.0161777394305436
IGFBP2,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Organ_1.2,2.64760644918677,0.0020703933747412,0.00862663906142167,0.00635647088736334
IGFBP4,HALLMARK_XENOBIOTIC_METABOLISM,Organ_1.2,1.63241371576689,0.00201612903225806,0.00862663906142167,0.00635647088736334
IGFBP4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Organ_1.2,2.64760644918677,0.0020703933747412,0.00862663906142167,0.00635647088736334
IL18,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Organ_1.2,-1.89779108074389,0.0018796992481203,0.00862663906142167,0.00635647088736334
IL18,HALLMARK_INFLAMMATORY_RESPONSE,Organ_1.2,-1.81748799872549,0.00194174757281553,0.00862663906142167,0.00635647088736334
IL18BP,HALLMARK_INTERFERON_GAMMA_RESPONSE,Organ_1.2,-1.508146917758,0.00578034682080925,0.0219555035128806,0.0161777394305436
IL1A,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Organ_1.2,-1.89779108074389,0.0018796992481203,0.00862663906142167,0.00635647088736334
IL1A,HALLMARK_INFLAMMATORY_RESPONSE,Organ_1.2,-1.81748799872549,0.00194174757281553,0.00862663906142167,0.00635647088736334
IL1A,HALLMARK_P53_PATHWAY,Organ_1.2,-1.92646575411567,0.0019723865877712,0.00862663906142167,0.00635647088736334
IL1B,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Organ_1.2,-1.89779108074389,0.0018796992481203,0.00862663906142167,0.00635647088736334
IL1B,HALLMARK_INFLAMMATORY_RESPONSE,Organ_1.2,-1.81748799872549,0.00194174757281553,0.00862663906142167,0.00635647088736334
IL1B,HALLMARK_KRAS_SIGNALING_UP,Organ_1.2,-1.67095091458233,0.00194174757281553,0.00862663906142167,0.00635647088736334
IL1R1,HALLMARK_XENOBIOTIC_METABOLISM,Organ_1.2,1.63241371576689,0.00201612903225806,0.00862663906142167,0.00635647088736334
IL23A,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Organ_1.2,-1.89779108074389,0.0018796992481203,0.00862663906142167,0.00635647088736334
IL4R,HALLMARK_INFLAMMATORY_RESPONSE,Organ_1.2,-1.81748799872549,0.00194174757281553,0.00862663906142167,0.00635647088736334
