"Gene","mean.CCA1","mean.CCA2","ratio","wilcox.pvalue","VIP.rf","Accuracy.rf","VIP.plsda","Accuracy.plsda","Drug"
"EPS8L2",1.8633324860862,4.13228561075707,0.450920546545866,0.0363585531727907,29.126213592233,1,37.197093809934,1,"BGJ398-Nov"
"EPS8L2.1",1.8633324860862,4.13228561075707,0.450920546545866,0.0363585531727907,0,1,37.197093809934,1,"BGJ398-Nov"
"IL1A",1.09781557642305,3.97228280531739,0.276368937013621,0.0363585531727907,12.621359223301,1,28.842711526205,1,"BGJ398-Nov"
"IL1A.1",1.09781557642305,3.97228280531739,0.276368937013621,0.0363585531727907,62.1359223300971,1,28.842711526205,1,"BGJ398-Nov"
"IL4R",1.2732806770193,3.1779391302101,0.400662386801323,0.0363585531727907,66.9902912621359,1,29.3139640420631,1,"BGJ398-Nov"
"IL4R.1",1.2732806770193,3.1779391302101,0.400662386801323,0.0363585531727907,9.70873786407767,1,29.3139640420631,1,"BGJ398-Nov"
"LOXL1",4.6547336731043,3.15351348976206,1.47604685637654,0.0363585531727907,48.5436893203883,1,64.1152482798445,1,"BGJ398-Nov"
"LOXL1.1",4.6547336731043,3.15351348976206,1.47604685637654,0.0363585531727907,49.5145631067961,1,64.1152482798445,1,"BGJ398-Nov"
"LTBP1",3.61784107477387,2.02383513295752,1.78761649892249,0.0363585531727907,24.2718446601942,1,21.4222469489489,1,"BGJ398-Nov"
"LTBP1.1",3.61784107477387,2.02383513295752,1.78761649892249,0.0363585531727907,4.85436893203884,1,21.4222469489489,1,"BGJ398-Nov"
"MAPK13",0.809585895662662,2.27196653238634,0.356337069284344,0.0363585531727907,52.4271844660194,1,21.1918410328305,1,"BGJ398-Nov"
"MAPK13.1",0.809585895662662,2.27196653238634,0.356337069284344,0.0363585531727907,36.8932038834951,1,21.1918410328305,1,"BGJ398-Nov"
"MST1",4.9912026597221,3.65129023138414,1.36696957607504,0.0363585531727907,48.5436893203883,1,31.4990287572574,1,"BGJ398-Nov"
"MST1.1",4.9912026597221,3.65129023138414,1.36696957607504,0.0363585531727907,62.1359223300971,1,31.4990287572574,1,"BGJ398-Nov"
"MYOF",5.58913752411502,6.47500419009305,0.863186703827399,0.0363585531727907,29.126213592233,1,16.6976652000355,1,"BGJ398-Nov"
"MYOF.1",5.58913752411502,6.47500419009305,0.863186703827399,0.0363585531727907,17.4757281553398,1,16.6976652000355,1,"BGJ398-Nov"
"PERP",4.24363765720413,5.73793228754441,0.739576112882334,0.0363585531727907,12.621359223301,1,33.1834511232505,1,"BGJ398-Nov"
"PERP.1",4.24363765720413,5.73793228754441,0.739576112882334,0.0363585531727907,13.5922330097087,1,33.1834511232505,1,"BGJ398-Nov"
"RHOD",0.917589938065695,2.77613545808704,0.330527797335214,0.0363585531727907,53.3980582524272,1,23.1746256501407,1,"BGJ398-Nov"
"RHOD.1",0.917589938065695,2.77613545808704,0.330527797335214,0.0363585531727907,36.8932038834951,1,23.1746256501407,1,"BGJ398-Nov"
"SMAD3",3.51246981738523,4.66475583139033,0.752980422629825,0.0363585531727907,23.3009708737864,1,27.6981147535529,1,"BGJ398-Nov"
"SMAD3.1",3.51246981738523,4.66475583139033,0.752980422629825,0.0363585531727907,13.5922330097087,1,27.6981147535529,1,"BGJ398-Nov"
"SPEG",2.11568912295181,0.6537753416467,3.23611030912072,0.0363585531727907,24.2718446601942,1,38.4348392778352,1,"BGJ398-Nov"
"SPEG.1",2.11568912295181,0.6537753416467,3.23611030912072,0.0363585531727907,21.3592233009709,1,38.4348392778352,1,"BGJ398-Nov"
"TGFA",1.22705104937395,3.48130447081259,0.352468754072387,0.0363585531727907,4.85436893203884,1,41.9791420566105,1,"BGJ398-Nov"
"TGFA.1",1.22705104937395,3.48130447081259,0.352468754072387,0.0363585531727907,25.2427184466019,1,41.9791420566105,1,"BGJ398-Nov"
"TIMP1",7.24753928325637,5.55902878342536,1.3037419962396,0.0363585531727907,0,1,0,1,"BGJ398-Nov"
"TIMP1.1",7.24753928325637,5.55902878342536,1.3037419962396,0.0363585531727907,21.3592233009709,1,0,1,"BGJ398-Nov"
"TRIP10",3.58193860773636,4.89402215504345,0.731900774916814,0.0363585531727907,9.70873786407767,1,24.3042506051126,1,"BGJ398-Nov"
"TRIP10.1",3.58193860773636,4.89402215504345,0.731900774916814,0.0363585531727907,14.5631067961165,1,24.3042506051126,1,"BGJ398-Nov"
"GALNT3",1.19776161873364,3.68155531666506,0.325341198409217,0.0431213611338615,23.3009708737864,1,38.1963304763269,1,"BGJ398-Nov"
"GALNT3.1",1.19776161873364,3.68155531666506,0.325341198409217,0.0431213611338615,17.4757281553398,1,38.1963304763269,1,"BGJ398-Nov"
"PTGES",1.26737499281653,4.60138076417038,0.275433626941985,0.0431213611338615,70.873786407767,1,74.8779206778573,1,"BGJ398-Nov"
"PTGES.1",1.26737499281653,4.60138076417038,0.275433626941985,0.0431213611338615,15.5339805825243,1,74.8779206778573,1,"BGJ398-Nov"
"MRAS",2.69001844215567,0.830829165370194,3.23775157911924,0.0472209040035772,26.2135922330097,1,29.1367677598522,1,"BGJ398-Nov"
"MRAS.1",2.69001844215567,0.830829165370194,3.23775157911924,0.0472209040035772,22.3300970873786,1,29.1367677598522,1,"BGJ398-Nov"
"ACSS1",0.30525158386113,1.65170307033078,0.184810205505035,0.0114660214041265,30.0751879699248,1,15.6863726415531,1,"LY294002"
"ANGPTL4",4.0595292517991,1.97238663818749,2.05818127805285,0.011539988490259,55.6390977443609,1,42.0760694776341,1,"LY294002"
"COL7A1",0.548025979815829,2.71439421179357,0.201896238002112,0.011539988490259,33.0827067669173,1,35.5556560476548,1,"LY294002"
"CSTF2",2.23801374263407,4.26132019894654,0.525192578390927,0.011539988490259,64.6616541353384,1,47.7652624717875,1,"LY294002"
"EFNA1",4.92569159494459,1.75434759867224,2.80770561014964,0.011539988490259,48.1203007518797,1,57.2314661334707,1,"LY294002"
"IGFBP3",9.26782337991385,5.46504939832972,1.69583524400463,0.011539988490259,50.3759398496241,1,72.6318154604914,1,"LY294002"
"LMNB1",4.03977058786432,5.08693775730371,0.794145865469674,0.011539988490259,26.3157894736842,1,28.6546109640272,1,"LY294002"
"MSH2",2.94189917020706,4.40736866561875,0.667495595082932,0.011539988490259,60.9022556390977,1,34.9993462292353,1,"LY294002"
"RNF19B",4.06950766636965,2.77597171551868,1.46597591164911,0.011539988490259,51.1278195488722,1,39.9345479814225,1,"LY294002"
"SKIL",4.12088867222053,2.63872243156769,1.56169842758803,0.011539988490259,51.1278195488722,1,46.1191490530639,1,"LY294002"
"SLC26A2",4.48588723756732,2.14825136839581,2.08815751432158,0.011539988490259,51.8796992481203,1,54.394008189546,1,"LY294002"
"SPTBN1",3.2332910422935,4.82620835370204,0.669944354933069,0.011539988490259,45.1127819548872,1,26.87909096037,1,"LY294002"
"SQLE",3.51999765780417,4.83197993328556,0.728479361753209,0.011539988490259,36.0902255639098,1,30.6281811933352,1,"LY294002"
"TOB1",6.22797836963341,4.89724045384142,1.27173219864019,0.011539988490259,76.6917293233083,1,23.4073527459839,1,"LY294002"
"TRAFD1",4.92490042489238,3.32160507384361,1.48268692857983,0.011539988490259,28.5714285714286,1,40.2921004568646,1,"LY294002"
"ZNFX1",4.03635834766066,3.13715707176711,1.28662934476119,0.011539988490259,53.3834586466166,1,15.9850073389079,1,"LY294002"
"BUB1",4.06797559760891,4.99861852165121,0.813819974456686,0.017239020558591,58.6466165413534,1,8.99583698071435,1,"LY294002"
"CAD",1.78619786164933,2.83111482937219,0.630916783423238,0.017239020558591,63.9097744360902,1,27.1161984883894,1,"LY294002"
"KIF3C",0.457866950175222,1.68561606690763,0.271631814126694,0.017239020558591,6.76691729323308,1,14.0097413186,1,"LY294002"
"LITAF",6.40992888502912,4.94347841612771,1.29664344525451,0.017239020558591,33.0827067669173,1,28.6768475262045,1,"LY294002"
"MMS22L",1.20042073166158,1.7769843072793,0.67553817259057,0.017239020558591,20.3007518796992,1,7.06484689571574,1,"LY294002"
"PLAUR",5.25446923785976,3.8631399952701,1.36015501490838,0.017239020558591,61.6541353383459,1,37.4220518836866,1,"LY294002"
"TGIF1",5.17340655719998,3.95453053208051,1.30822268667078,0.017239020558591,14.2857142857143,1,21.4121688472794,1,"LY294002"
"TUBGCP2",6.67660767241745,7.83784298349878,0.851842488612478,0.017239020558591,52.6315789473684,1,27.2974562936604,1,"LY294002"
"ZNF112",2.27485506134233,0.950589391443827,2.39309956729804,0.017239020558591,22.5563909774436,1,13.5434287725343,1,"LY294002"
"MUC1",4.29902919391175,1.5775777165592,2.7250823517514,0.0247510954130993,15.7894736842105,1,84.2006254362941,1,"LY294002"
"VCAN",0.323252624541563,2.12424531167674,0.152172925963249,0.0247510954130993,23.3082706766917,1,13.5668432656957,1,"LY294002"
"ACACA",2.81770932253357,3.66213593564028,0.76941691189323,0.0252711617768706,58.6466165413534,1,21.5716711196276,1,"LY294002"
"CD55",6.64201022237186,4.26688121487543,1.55664287049195,0.0252711617768706,12.0300751879699,1,68.5101439614257,1,"LY294002"
"CIT",1.64568635397436,2.53910208000481,0.648137137507778,0.0252711617768706,26.3157894736842,1,16.2115367235205,1,"LY294002"
"IFIT2",5.65565883898046,2.74501515086406,2.06033793190548,0.0252711617768706,53.3834586466165,1,74.3486664701889,1,"LY294002"
"IL23A",5.61912330180939,4.13986655709538,1.35731990978759,0.0252711617768706,45.8646616541353,1,25.565415873667,1,"LY294002"
"KIF11",3.39659289262793,4.73954534694577,0.716649518886182,0.0252711617768706,24.812030075188,1,29.7435687024622,1,"LY294002"
"KIF18B",1.33583991123883,2.3846010648204,0.560194294528439,0.0252711617768706,30.0751879699248,1,32.5975862867576,1,"LY294002"
"KIF4A",2.91205650945556,4.45259395119942,0.654013489972767,0.0252711617768706,40.6015037593985,1,37.0766187569985,1,"LY294002"
"MCM2",3.59727309538871,4.76914310597212,0.754280803795561,0.0252711617768706,51.8796992481203,1,36.2472991587233,1,"LY294002"
"MCM4",3.38572666680692,4.78435806332173,0.707665818903247,0.0252711617768706,7.51879699248121,1,30.0379353387114,1,"LY294002"
"NTHL1",1.42756048324772,3.61768698671449,0.394605859625298,0.0252711617768706,18.796992481203,1,39.0101491368079,1,"LY294002"
"PDHB",4.25299335393649,5.55531785694019,0.765571559262496,0.0252711617768706,35.3383458646617,1,28.6307236207178,1,"LY294002"
"PTPRG",1.5806696926925,4.04456849469075,0.390812937095126,0.0252711617768706,42.8571428571429,1,70.4712404107431,1,"LY294002"
"TIMP3",6.0089608981874,2.3394496674086,2.56853608859365,0.0306542386328744,32.3308270676692,1,100,1,"LY294002"
"SAMD9L",2.73451375986212,1.11999749992493,2.44153559275391,0.0347005753345631,27.0676691729323,1,31.0422080153095,1,"LY294002"
"L1CAM",0.328459408749974,2.04732931810326,0.160433109537196,0.0356928224169509,20.3007518796992,1,35.6742764072034,1,"LY294002"
"PDK4",2.08340574667948,0.943631384212838,2.20785974431894,0.0356928224169509,23.3082706766917,1,24.4756877521842,1,"LY294002"
"FBLN1",4.08205234509227,2.14093887342987,1.90666459269463,0.0361918088589149,44.3609022556391,1,45.7246829903142,1,"LY294002"
"SLC16A7",2.31399505112529,0.955432742887211,2.42193400671266,0.0361918088589149,11.2781954887218,1,26.305135927293,1,"LY294002"
"ACSL4",3.18008641871898,4.28959389490291,0.741349063951648,0.0363585531727907,54.8872180451128,1,20.4008624811095,1,"LY294002"
"BARD1",2.21993219415554,2.68718929085705,0.826116791142583,0.0363585531727907,51.8796992481203,1,4.67323857294717,1,"LY294002"
"BUB1B",4.15553023860144,5.21719951778276,0.796505907898934,0.0363585531727907,43.609022556391,1,29.159736525724,1,"LY294002"
"CKAP5",3.97024957120601,4.8033659766395,0.826555709166191,0.0363585531727907,21.0526315789474,1,18.0710276441221,1,"LY294002"
"CYP51A1",5.52495281366411,6.32976016625151,0.872853420753853,0.0363585531727907,39.0977443609023,1,21.380438415847,1,"LY294002"
"DHCR7",3.11783412335407,4.48746409605002,0.69478753626095,0.0363585531727907,60.1503759398496,1,42.7049202723872,1,"LY294002"
"DTYMK",3.97663935964175,4.85438803372732,0.819184484637992,0.0363585531727907,100,1,27.7950106867166,1,"LY294002"
"IFIT3",5.03679862893668,3.10133969339655,1.62407189372423,0.0363585531727907,0.751879699248121,1,42.6676806093704,1,"LY294002"
"INCENP",3.82477479324431,5.00174156986487,0.764688606922097,0.0363585531727907,48.1203007518797,1,33.8281299486535,1,"LY294002"
"MTHFR",2.92923318596505,1.57378442093047,1.86126711321312,0.0363585531727907,10.5263157894737,1,5.83125435697616,1,"LY294002"
"NFKBIA",7.67702398677402,6.38985004803995,1.20144039829681,0.0363585531727907,42.1052631578947,1,35.0899697272079,1,"LY294002"
"NRP1",3.11903773070654,4.73285855789032,0.659017735805072,0.0363585531727907,33.0827067669173,1,0,1,"LY294002"
"PDLIM5",4.27629262671012,2.98338732140712,1.43336823751506,0.0363585531727907,46.6165413533835,1,44.5694063075418,1,"LY294002"
"PFKFB3",3.39926964005874,2.58585412007788,1.31456357636925,0.0363585531727907,66.9172932330827,1,18.8714238017073,1,"LY294002"
"RARA",3.42724290891254,2.34506564523308,1.46146992340246,0.0363585531727907,77.4436090225564,1,35.3484270284511,1,"LY294002"
"SNTB1",0.373960000605549,2.69594881263862,0.138711832677395,0.0363585531727907,42.8571428571429,1,47.9749236913723,1,"LY294002"
"SNX24",3.58790072904637,2.46186324736603,1.457392376642,0.0363585531727907,29.3233082706767,1,42.1109498835033,1,"LY294002"
"TPD52L1",5.84987078915295,4.43086956967337,1.32025343945843,0.0363585531727907,0,1,32.2602021555422,1,"LY294002"
"MAOA",0.356162302752468,1.92463303087589,0.185054655634992,0.049276491733799,66.1654135338346,1,33.8767106905815,1,"LY294002"
